instance, algorithm, value, runningTime, initialValue, steps, evaluatedSolutions
had12, steepest-3swap, 1678, 31, 1894, 3, 1518 
had12, steepest-3swap, 1656, 64, 1974, 7, 3542 
had12, steepest-3swap, 1680, 49, 1834, 5, 2530 
had12, steepest-3swap, 1662, 40, 1840, 4, 2024 
had12, steepest-3swap, 1664, 40, 1952, 5, 2530 
had12, steepest-3swap, 1686, 44, 1958, 5, 2530 
had12, steepest-3swap, 1660, 30, 1880, 5, 2530 
had12, steepest-3swap, 1676, 30, 1788, 4, 2024 
had12, steepest-3swap, 1652, 61, 1844, 7, 3542 
had12, steepest-3swap, 1660, 54, 1982, 6, 3036 
had12, steepest-3swap, 1656, 30, 1862, 4, 2024 
had12, steepest-3swap, 1664, 47, 1832, 5, 2530 
had12, steepest-3swap, 1670, 31, 1884, 3, 1518 
had12, steepest-3swap, 1674, 46, 1840, 6, 3036 
had12, steepest-3swap, 1686, 52, 1892, 6, 3036 
had12, steepest-3swap, 1670, 42, 1852, 6, 3036 
had12, steepest-3swap, 1664, 35, 1944, 6, 3036 
had12, steepest-3swap, 1676, 26, 1842, 4, 2024 
had12, steepest-3swap, 1660, 33, 1898, 4, 2024 
had12, steepest-3swap, 1686, 36, 1880, 6, 3036 
had12, steepest-3swap, 1660, 55, 1902, 6, 3036 
had12, steepest-3swap, 1666, 69, 1908, 9, 4554 
had12, steepest-3swap, 1660, 31, 1894, 4, 2024 
had12, steepest-3swap, 1664, 29, 1882, 4, 2024 
had12, steepest-3swap, 1676, 35, 1884, 4, 2024 
had12, steepest-3swap, 1656, 70, 2008, 8, 4048 
had12, steepest-3swap, 1662, 56, 1934, 7, 3542 
had12, steepest-3swap, 1660, 38, 1822, 6, 3036 
had12, steepest-3swap, 1654, 26, 1798, 3, 1518 
had12, steepest-3swap, 1660, 34, 1818, 4, 2024 
had12, steepest-3swap, 1662, 54, 1950, 6, 3036 
had12, steepest-3swap, 1662, 63, 1894, 7, 3542 
had12, steepest-3swap, 1664, 42, 1820, 5, 2530 
had12, steepest-3swap, 1670, 37, 1942, 5, 2530 
had12, steepest-3swap, 1662, 36, 1804, 5, 2530 
had12, steepest-3swap, 1676, 34, 1992, 5, 2530 
had12, steepest-3swap, 1682, 30, 1950, 4, 2024 
had12, steepest-3swap, 1686, 30, 1872, 3, 1518 
had12, steepest-3swap, 1656, 48, 1874, 6, 3036 
had12, steepest-3swap, 1670, 70, 1896, 8, 4048 
had12, steepest-3swap, 1682, 23, 1782, 3, 1518 
had12, steepest-3swap, 1668, 27, 1946, 4, 2024 
had12, steepest-3swap, 1654, 60, 1878, 5, 2530 
had12, steepest-3swap, 1660, 44, 1922, 4, 2024 
had12, steepest-3swap, 1676, 51, 1930, 7, 3542 
had12, steepest-3swap, 1686, 28, 1876, 4, 2024 
had12, steepest-3swap, 1662, 38, 1886, 6, 3036 
had12, steepest-3swap, 1664, 40, 1976, 6, 3036 
had12, steepest-3swap, 1676, 44, 1946, 5, 2530 
had12, steepest-3swap, 1676, 56, 1920, 6, 3036 
had12, steepest-3swap, 1654, 34, 1878, 4, 2024 
had12, steepest-3swap, 1676, 59, 1890, 6, 3036 
had12, steepest-3swap, 1664, 80, 1844, 6, 3036 
had12, steepest-3swap, 1656, 98, 1892, 7, 3542 
had12, steepest-3swap, 1678, 82, 1890, 6, 3036 
had12, steepest-3swap, 1656, 34, 1946, 4, 2024 
had12, steepest-3swap, 1680, 40, 1934, 5, 2530 
had12, steepest-3swap, 1660, 54, 1832, 4, 2024 
had12, steepest-3swap, 1656, 48, 1900, 8, 4048 
had12, steepest-3swap, 1678, 28, 1860, 3, 1518 
had12, steepest-3swap, 1654, 43, 1908, 6, 3036 
had12, steepest-3swap, 1678, 51, 1808, 6, 3036 
had12, steepest-3swap, 1664, 49, 1798, 5, 2530 
had12, steepest-3swap, 1676, 33, 1906, 3, 1518 
had12, steepest-3swap, 1676, 28, 1862, 5, 2530 
had12, steepest-3swap, 1670, 32, 1848, 5, 2530 
had12, steepest-3swap, 1660, 41, 1828, 4, 2024 
had12, steepest-3swap, 1664, 33, 1828, 4, 2024 
had12, steepest-3swap, 1660, 66, 1880, 8, 4048 
had12, steepest-3swap, 1660, 56, 1840, 6, 3036 
had12, steepest-3swap, 1674, 24, 1892, 3, 1518 
had12, steepest-3swap, 1676, 27, 1936, 4, 2024 
had12, steepest-3swap, 1676, 42, 1934, 5, 2530 
had12, steepest-3swap, 1686, 47, 1868, 5, 2530 
had12, steepest-3swap, 1676, 46, 1910, 6, 3036 
had12, steepest-3swap, 1652, 46, 1864, 5, 2530 
had12, steepest-3swap, 1652, 38, 1890, 4, 2024 
had12, steepest-3swap, 1670, 29, 1836, 4, 2024 
had12, steepest-3swap, 1662, 37, 1908, 5, 2530 
had12, steepest-3swap, 1684, 42, 1860, 5, 2530 
had12, steepest-3swap, 1660, 40, 1950, 5, 2530 
had12, steepest-3swap, 1660, 70, 1910, 7, 3542 
had12, steepest-3swap, 1660, 48, 1812, 5, 2530 
had12, steepest-3swap, 1664, 43, 1918, 5, 2530 
had12, steepest-3swap, 1654, 48, 1990, 7, 3542 
had12, steepest-3swap, 1662, 36, 1930, 4, 2024 
had12, steepest-3swap, 1664, 36, 1934, 6, 3036 
had12, steepest-3swap, 1652, 38, 1880, 5, 2530 
had12, steepest-3swap, 1662, 27, 1904, 4, 2024 
had12, steepest-3swap, 1676, 28, 1906, 4, 2024 
had12, steepest-3swap, 1656, 54, 1948, 8, 4048 
had12, steepest-3swap, 1684, 37, 1906, 4, 2024 
had12, steepest-3swap, 1662, 44, 1854, 5, 2530 
had12, steepest-3swap, 1674, 54, 1932, 6, 3036 
had12, steepest-3swap, 1662, 34, 1874, 4, 2024 
had12, steepest-3swap, 1656, 63, 2002, 7, 3542 
had12, steepest-3swap, 1664, 31, 1900, 5, 2530 
had12, steepest-3swap, 1662, 50, 1852, 6, 3036 
had12, steepest-3swap, 1660, 77, 1914, 6, 3036 
had12, steepest-3swap, 1664, 36, 1942, 5, 2530 
had12, steepest-3swap, 1656, 45, 1856, 6, 3036 
had12, steepest-3swap, 1670, 39, 1928, 5, 2530 
had12, steepest-3swap, 1678, 47, 1874, 5, 2530 
had12, steepest-3swap, 1664, 58, 1898, 7, 3542 
had12, steepest-3swap, 1674, 48, 1936, 6, 3036 
had12, steepest-3swap, 1664, 24, 1788, 3, 1518 
had12, steepest-3swap, 1678, 53, 1874, 7, 3542 
had12, steepest-3swap, 1686, 62, 1922, 8, 4048 
had12, steepest-3swap, 1660, 35, 1932, 4, 2024 
had12, steepest-3swap, 1664, 47, 1902, 6, 3036 
had12, steepest-3swap, 1656, 53, 1970, 8, 4048 
had12, steepest-3swap, 1676, 48, 1956, 6, 3036 
had12, steepest-3swap, 1678, 36, 1896, 4, 2024 
had12, steepest-3swap, 1656, 48, 1948, 6, 3036 
had12, steepest-3swap, 1662, 125, 1878, 6, 3036 
had12, steepest-3swap, 1660, 90, 1882, 5, 2530 
had12, steepest-3swap, 1656, 39, 1852, 4, 2024 
had12, steepest-3swap, 1676, 46, 1888, 6, 3036 
had12, steepest-3swap, 1652, 54, 1916, 7, 3542 
had12, steepest-3swap, 1660, 42, 1914, 5, 2530 
had12, steepest-3swap, 1660, 66, 1870, 8, 4048 
had12, steepest-3swap, 1660, 73, 1996, 7, 3542 
had12, steepest-3swap, 1674, 62, 2008, 6, 3036 
had12, steepest-3swap, 1652, 69, 1900, 8, 4048 
had12, steepest-3swap, 1660, 39, 1912, 4, 2024 
had12, steepest-3swap, 1676, 36, 1958, 6, 3036 
had12, steepest-3swap, 1678, 46, 1922, 5, 2530 
had12, steepest-3swap, 1670, 57, 1886, 8, 4048 
had12, steepest-3swap, 1660, 45, 1794, 7, 3542 
had12, steepest-3swap, 1686, 37, 1898, 4, 2024 
had12, steepest-3swap, 1674, 35, 1874, 4, 2024 
had12, steepest-3swap, 1656, 39, 1862, 5, 2530 
had12, steepest-3swap, 1664, 59, 1942, 6, 3036 
had12, steepest-3swap, 1660, 39, 1898, 5, 2530 
had12, steepest-3swap, 1664, 44, 1920, 6, 3036 
had12, steepest-3swap, 1652, 26, 1898, 4, 2024 
had12, steepest-3swap, 1656, 59, 1990, 7, 3542 
had12, steepest-3swap, 1674, 56, 1926, 6, 3036 
had12, steepest-3swap, 1678, 31, 1852, 4, 2024 
had12, steepest-3swap, 1676, 24, 1928, 3, 1518 
had12, steepest-3swap, 1660, 41, 1916, 5, 2530 
had12, steepest-3swap, 1682, 37, 1956, 6, 3036 
had12, steepest-3swap, 1676, 28, 1974, 4, 2024 
had12, steepest-3swap, 1676, 35, 1934, 5, 2530 
had12, steepest-3swap, 1652, 39, 1812, 4, 2024 
had12, steepest-3swap, 1674, 56, 1832, 7, 3542 
had12, steepest-3swap, 1660, 34, 1890, 5, 2530 
had12, steepest-3swap, 1660, 31, 1818, 4, 2024 
had12, steepest-3swap, 1670, 53, 1886, 7, 3542 
had12, steepest-3swap, 1652, 41, 1942, 6, 3036 
had12, steepest-3swap, 1700, 31, 1944, 4, 2024 
had12, steepest-3swap, 1656, 45, 1900, 5, 2530 
had12, steepest-3swap, 1676, 30, 1890, 5, 2530 
had12, steepest-3swap, 1686, 41, 1928, 7, 3542 
had12, steepest-3swap, 1652, 29, 1816, 4, 2024 
had12, steepest-3swap, 1686, 43, 1830, 5, 2530 
had12, steepest-3swap, 1686, 38, 1908, 5, 2530 
had12, steepest-3swap, 1660, 60, 1958, 7, 3542 
had12, steepest-3swap, 1684, 25, 1930, 4, 2024 
had12, steepest-3swap, 1662, 43, 1872, 5, 2530 
had12, steepest-3swap, 1678, 23, 1888, 3, 1518 
had12, steepest-3swap, 1656, 35, 1972, 6, 3036 
had12, steepest-3swap, 1660, 40, 1906, 5, 2530 
had12, steepest-3swap, 1682, 36, 1872, 5, 2530 
had12, steepest-3swap, 1676, 40, 1882, 5, 2530 
had12, steepest-3swap, 1660, 44, 1784, 7, 3542 
had12, steepest-3swap, 1660, 37, 1878, 5, 2530 
had12, steepest-3swap, 1660, 29, 1918, 5, 2530 
had12, steepest-3swap, 1676, 30, 1854, 3, 1518 
had12, steepest-3swap, 1656, 48, 1820, 7, 3542 
had12, steepest-3swap, 1662, 50, 1892, 6, 3036 
had12, steepest-3swap, 1662, 70, 1882, 8, 4048 
had12, steepest-3swap, 1670, 39, 1920, 4, 2024 
had12, steepest-3swap, 1668, 39, 1808, 5, 2530 
had12, steepest-3swap, 1676, 54, 1896, 6, 3036 
had12, steepest-3swap, 1656, 50, 1906, 6, 3036 
had12, steepest-3swap, 1660, 22, 1766, 2, 1012 
had12, steepest-3swap, 1654, 54, 1912, 6, 3036 
had12, steepest-3swap, 1670, 54, 1888, 6, 3036 
had12, steepest-3swap, 1656, 54, 1902, 6, 3036 
had12, steepest-3swap, 1656, 62, 1902, 7, 3542 
had12, steepest-3swap, 1660, 54, 1854, 7, 3542 
had12, steepest-3swap, 1660, 31, 1886, 4, 2024 
had12, steepest-3swap, 1680, 45, 1876, 6, 3036 
had12, steepest-3swap, 1676, 43, 1834, 5, 2530 
had12, steepest-3swap, 1656, 65, 1812, 7, 3542 
had12, steepest-3swap, 1660, 59, 1904, 8, 4048 
had12, steepest-3swap, 1674, 36, 1920, 6, 3036 
had12, steepest-3swap, 1676, 33, 1920, 5, 2530 
had12, steepest-3swap, 1660, 38, 1864, 4, 2024 
had12, steepest-3swap, 1652, 54, 1826, 6, 3036 
had12, steepest-3swap, 1686, 30, 1802, 2, 1012 
had12, steepest-3swap, 1684, 39, 1820, 4, 2024 
had12, steepest-3swap, 1674, 51, 1854, 6, 3036 
had12, steepest-3swap, 1654, 54, 1878, 6, 3036 
had12, steepest-3swap, 1666, 38, 1950, 4, 2024 
had12, steepest-3swap, 1676, 40, 1916, 5, 2530 
had12, steepest-3swap, 1656, 55, 1900, 7, 3542 
had12, steepest-3swap, 1652, 46, 1824, 6, 3036 
had12, steepest-3swap, 1664, 33, 1914, 5, 2530 
had12, steepest-3swap, 1674, 35, 1924, 4, 2024 
had12, steepest-3swap, 1676, 38, 1892, 4, 2024 
had12, steepest-3swap, 1656, 62, 1936, 7, 3542 
had12, steepest-3swap, 1676, 29, 1886, 4, 2024 
had12, steepest-3swap, 1682, 46, 1870, 5, 2530 
had12, steepest-3swap, 1680, 38, 1884, 4, 2024 
had12, steepest-3swap, 1652, 36, 1748, 5, 2530 
had12, steepest-3swap, 1664, 38, 1864, 5, 2530 
had12, steepest-3swap, 1664, 63, 1944, 7, 3542 
had12, steepest-3swap, 1684, 33, 1868, 4, 2024 
had12, steepest-3swap, 1674, 23, 1772, 2, 1012 
had12, steepest-3swap, 1656, 41, 1876, 5, 2530 
had12, steepest-3swap, 1676, 52, 1980, 7, 3542 
had12, steepest-3swap, 1678, 23, 1812, 2, 1012 
had12, steepest-3swap, 1670, 51, 1958, 7, 3542 
had12, steepest-3swap, 1678, 35, 1832, 5, 2530 
had12, steepest-3swap, 1660, 68, 1914, 8, 4048 
had12, steepest-3swap, 1676, 46, 1918, 5, 2530 
had12, steepest-3swap, 1664, 53, 1954, 6, 3036 
had12, steepest-3swap, 1652, 54, 1906, 7, 3542 
had12, steepest-3swap, 1680, 44, 1970, 7, 3542 
had12, steepest-3swap, 1676, 45, 1902, 5, 2530 
had12, steepest-3swap, 1660, 37, 1854, 6, 3036 
had12, steepest-3swap, 1664, 37, 1910, 5, 2530 
bur26a, greedy-3swap, 5435443, 1046, 6070477, 115, 12507 
bur26a, greedy-3swap, 5435716, 755, 6128131, 70, 7444 
bur26a, greedy-3swap, 5438632, 1221, 5974269, 136, 15432 
bur26a, greedy-3swap, 5447767, 783, 6115181, 90, 8911 
bur26a, greedy-3swap, 5435460, 625, 5914333, 98, 5079 
bur26a, greedy-3swap, 5437531, 1294, 5964034, 128, 16193 
bur26a, greedy-3swap, 5449739, 967, 5948591, 128, 9623 
bur26a, greedy-3swap, 5440296, 750, 6072991, 83, 5969 
bur26a, greedy-3swap, 5447021, 835, 5885756, 72, 10011 
bur26a, greedy-3swap, 5437539, 1038, 5948862, 97, 11145 
bur26a, greedy-3swap, 5437759, 598, 5947641, 78, 4373 
bur26a, greedy-3swap, 5436543, 695, 6115465, 87, 6645 
bur26a, greedy-3swap, 5438933, 1015, 6053267, 115, 12167 
bur26a, greedy-3swap, 5436888, 749, 5928782, 114, 7410 
bur26a, greedy-3swap, 5431255, 1519, 5718024, 114, 20744 
bur26a, greedy-3swap, 5437141, 677, 5919855, 90, 5671 
bur26a, greedy-3swap, 5446753, 846, 6101259, 132, 9202 
bur26a, greedy-3swap, 5443324, 692, 5998215, 77, 6015 
bur26a, greedy-3swap, 5436426, 648, 5908436, 73, 5294 
bur26a, greedy-3swap, 5453446, 578, 5857270, 71, 4358 
bur26a, greedy-3swap, 5448560, 587, 5704069, 63, 5020 
bur26a, greedy-3swap, 5449110, 917, 5816918, 75, 10665 
bur26a, greedy-3swap, 5437249, 1248, 5862148, 87, 15827 
bur26a, greedy-3swap, 5432449, 647, 5870680, 89, 5448 
bur26a, greedy-3swap, 5432496, 868, 5922484, 82, 9435 
bur26a, greedy-3swap, 5442863, 637, 5827529, 77, 5357 
bur26a, greedy-3swap, 5435335, 1405, 5991301, 133, 18247 
bur26a, greedy-3swap, 5438091, 1406, 6038107, 134, 20075 
bur26a, greedy-3swap, 5437201, 1154, 5822310, 76, 14576 
bur26a, greedy-3swap, 5440053, 746, 5869288, 92, 6826 
bur26a, greedy-3swap, 5444939, 1220, 5866511, 96, 14466 
bur26a, greedy-3swap, 5440223, 608, 5906997, 91, 5287 
bur26a, greedy-3swap, 5437647, 837, 6108361, 92, 9470 
bur26a, greedy-3swap, 5443285, 769, 6010898, 91, 8545 
bur26a, greedy-3swap, 5440092, 662, 5907773, 101, 5461 
bur26a, greedy-3swap, 5437593, 672, 5724546, 84, 5802 
bur26a, greedy-3swap, 5443324, 545, 5894162, 84, 4209 
bur26a, greedy-3swap, 5450014, 601, 5843699, 71, 4886 
bur26a, greedy-3swap, 5436227, 1204, 6248783, 98, 14126 
bur26a, greedy-3swap, 5444886, 842, 5820755, 80, 9261 
bur26a, greedy-3swap, 5439543, 768, 5847902, 64, 6997 
bur26a, greedy-3swap, 5437188, 647, 5811531, 86, 6116 
bur26a, greedy-3swap, 5459682, 724, 5878393, 95, 6769 
bur26a, greedy-3swap, 5443324, 518, 6026492, 58, 3511 
bur26a, greedy-3swap, 5445919, 1047, 5911726, 101, 12401 
bur26a, greedy-3swap, 5437249, 1090, 5981515, 110, 12997 
bur26a, greedy-3swap, 5433386, 765, 5905348, 105, 7571 
bur26a, greedy-3swap, 5437647, 865, 6119122, 104, 10001 
bur26a, greedy-3swap, 5450380, 646, 6041653, 64, 5617 
bur26a, greedy-3swap, 5445366, 1010, 6005144, 103, 12506 
bur26a, greedy-3swap, 5441156, 645, 5964530, 93, 5387 
bur26a, greedy-3swap, 5431667, 825, 5946634, 73, 8563 
bur26a, greedy-3swap, 5450220, 628, 5802918, 87, 4469 
bur26a, greedy-3swap, 5438076, 1180, 5667044, 67, 14731 
bur26a, greedy-3swap, 5438272, 903, 6140666, 107, 8840 
bur26a, greedy-3swap, 5451722, 662, 6126714, 94, 5114 
bur26a, greedy-3swap, 5434758, 1213, 5852082, 99, 15192 
bur26a, greedy-3swap, 5435560, 1369, 6028937, 160, 18656 
bur26a, greedy-3swap, 5436085, 735, 6040563, 98, 7355 
bur26a, greedy-3swap, 5434945, 660, 6007631, 116, 6513 
bur26a, greedy-3swap, 5443539, 590, 5962162, 96, 4026 
bur26a, greedy-3swap, 5437128, 581, 5810693, 79, 4603 
bur26a, greedy-3swap, 5439385, 1152, 5782759, 77, 13763 
bur26a, greedy-3swap, 5434758, 1507, 5942637, 134, 18947 
bur26a, greedy-3swap, 5436866, 1000, 5950613, 109, 11491 
bur26a, greedy-3swap, 5435483, 973, 6090608, 86, 10315 
bur26a, greedy-3swap, 5436426, 1026, 6093974, 105, 12080 
bur26a, greedy-3swap, 5437225, 1335, 5891808, 127, 17909 
bur26a, greedy-3swap, 5451888, 790, 6076293, 117, 8257 
bur26a, greedy-3swap, 5443052, 705, 5916930, 98, 6799 
bur26a, greedy-3swap, 5439363, 916, 6033632, 140, 9793 
bur26a, greedy-3swap, 5438076, 1023, 6066982, 132, 11391 
bur26a, greedy-3swap, 5437531, 826, 6156056, 104, 9279 
bur26a, greedy-3swap, 5437470, 1142, 5929157, 96, 14687 
bur26a, greedy-3swap, 5453847, 567, 6043235, 98, 4330 
bur26a, greedy-3swap, 5435460, 980, 6126450, 118, 11242 
bur26a, greedy-3swap, 5436227, 1166, 5791831, 107, 14838 
bur26a, greedy-3swap, 5437249, 856, 5853052, 111, 9150 
bur26a, greedy-3swap, 5437775, 908, 5908940, 114, 10039 
bur26a, greedy-3swap, 5437728, 628, 6073681, 97, 5206 
bur26a, greedy-3swap, 5436426, 595, 5943775, 81, 4392 
bur26a, greedy-3swap, 5437820, 537, 5746717, 75, 4378 
bur26a, greedy-3swap, 5437691, 720, 5997563, 97, 6702 
bur26a, greedy-3swap, 5435560, 1355, 5910428, 110, 16785 
bur26a, greedy-3swap, 5450654, 613, 5746251, 73, 5303 
bur26a, greedy-3swap, 5438099, 1019, 5808659, 105, 12392 
bur26a, greedy-3swap, 5438272, 693, 5932738, 68, 6715 
bur26a, greedy-3swap, 5442346, 532, 5821345, 63, 3658 
bur26a, greedy-3swap, 5450584, 597, 5917351, 93, 4478 
bur26a, greedy-3swap, 5436949, 634, 5731953, 59, 4796 
bur26a, greedy-3swap, 5452041, 1175, 5977931, 96, 13909 
bur26a, greedy-3swap, 5437626, 1015, 5940943, 133, 11915 
bur26a, greedy-3swap, 5436085, 1431, 6052307, 113, 19523 
bur26a, greedy-3swap, 5434758, 877, 5822258, 70, 9096 
bur26a, greedy-3swap, 5435402, 1016, 5935755, 91, 11871 
bur26a, greedy-3swap, 5437225, 875, 5723172, 76, 9618 
bur26a, greedy-3swap, 5432496, 1663, 5916220, 129, 22692 
bur26a, greedy-3swap, 5442129, 1239, 5870596, 109, 15211 
bur26a, greedy-3swap, 5442230, 606, 5790243, 80, 5546 
bur26a, greedy-3swap, 5437431, 571, 5834804, 76, 4039 
bur26a, greedy-3swap, 5437531, 1047, 5880333, 99, 12394 
bur26a, greedy-3swap, 5439106, 928, 5883097, 109, 10077 
bur26a, greedy-3swap, 5444207, 837, 5984540, 97, 8654 
bur26a, greedy-3swap, 5437128, 911, 5757708, 112, 10875 
bur26a, greedy-3swap, 5442478, 840, 6077275, 111, 9717 
bur26a, greedy-3swap, 5436888, 603, 5849653, 73, 5002 
bur26a, greedy-3swap, 5446812, 843, 5741973, 80, 8098 
bur26a, greedy-3swap, 5431889, 618, 5698129, 82, 5290 
bur26a, greedy-3swap, 5449693, 1079, 5941094, 81, 12982 
bur26a, greedy-3swap, 5436823, 668, 5959257, 108, 6018 
bur26a, greedy-3swap, 5440387, 1189, 5960925, 131, 14743 
bur26a, greedy-3swap, 5445776, 845, 5995179, 81, 9376 
bur26a, greedy-3swap, 5436949, 687, 6114189, 98, 6254 
bur26a, greedy-3swap, 5437225, 1124, 5789161, 86, 14445 
bur26a, greedy-3swap, 5436599, 876, 5957260, 107, 9196 
bur26a, greedy-3swap, 5435443, 959, 6082611, 109, 10322 
bur26a, greedy-3swap, 5448948, 626, 6055234, 95, 4781 
bur26a, greedy-3swap, 5438425, 603, 5900836, 82, 4260 
bur26a, greedy-3swap, 5441121, 681, 5821826, 102, 6527 
bur26a, greedy-3swap, 5445366, 1219, 5969494, 105, 15218 
bur26a, greedy-3swap, 5438914, 1065, 5824774, 86, 12914 
bur26a, greedy-3swap, 5434555, 1162, 6014293, 108, 13990 
bur26a, greedy-3swap, 5436866, 903, 6144419, 131, 9944 
bur26a, greedy-3swap, 5437647, 862, 6039690, 109, 9910 
bur26a, greedy-3swap, 5438595, 1120, 5939360, 107, 14263 
bur26a, greedy-3swap, 5437832, 1197, 6009562, 124, 15752 
bur26a, greedy-3swap, 5451136, 650, 5836068, 89, 5225 
bur26a, greedy-3swap, 5450639, 677, 5873258, 78, 6161 
bur26a, greedy-3swap, 5439710, 826, 5927349, 76, 8492 
bur26a, greedy-3swap, 5438076, 971, 5822491, 116, 11361 
bur26a, greedy-3swap, 5438137, 746, 5999673, 99, 7286 
bur26a, greedy-3swap, 5434555, 986, 6014568, 115, 10599 
bur26a, greedy-3swap, 5438112, 561, 5896462, 85, 4658 
bur26a, greedy-3swap, 5434783, 748, 6005795, 109, 6857 
bur26a, greedy-3swap, 5435610, 1083, 6097320, 118, 13001 
bur26a, greedy-3swap, 5438092, 643, 5947996, 105, 5647 
bur26a, greedy-3swap, 5436866, 805, 6131100, 100, 8469 
bur26a, greedy-3swap, 5431255, 1356, 5829104, 137, 17727 
bur26a, greedy-3swap, 5443324, 703, 6092791, 105, 6675 
bur26a, greedy-3swap, 5435996, 1154, 6010765, 115, 15127 
bur26a, greedy-3swap, 5432496, 1117, 5765671, 90, 13585 
bur26a, greedy-3swap, 5437234, 682, 6070671, 99, 5926 
bur26a, greedy-3swap, 5437249, 1678, 5962168, 120, 23173 
bur26a, greedy-3swap, 5452485, 697, 5894569, 89, 7137 
bur26a, greedy-3swap, 5428397, 590, 5840330, 84, 4416 
bur26a, greedy-3swap, 5438947, 715, 6007243, 89, 7505 
bur26a, greedy-3swap, 5446892, 505, 5779847, 71, 3535 
bur26a, greedy-3swap, 5435838, 846, 6095065, 121, 9468 
bur26a, greedy-3swap, 5435461, 849, 6037161, 142, 9192 
bur26a, greedy-3swap, 5439185, 874, 6002237, 96, 10421 
bur26a, greedy-3swap, 5431889, 651, 5782266, 77, 5642 
bur26a, greedy-3swap, 5434888, 758, 5937180, 109, 8352 
bur26a, greedy-3swap, 5438099, 1130, 5899468, 123, 13281 
bur26a, greedy-3swap, 5435887, 988, 5952364, 101, 10558 
bur26a, greedy-3swap, 5438151, 699, 5764573, 101, 6067 
bur26a, greedy-3swap, 5437470, 568, 5906640, 83, 4383 
bur26a, greedy-3swap, 5435402, 972, 6142327, 96, 10757 
bur26a, greedy-3swap, 5445574, 636, 5817295, 85, 5611 
bur26a, greedy-3swap, 5440785, 672, 5939015, 83, 6061 
bur26a, greedy-3swap, 5435027, 648, 5936138, 105, 6852 
bur26a, greedy-3swap, 5437531, 1148, 5996824, 115, 15198 
bur26a, greedy-3swap, 5434139, 1188, 5783142, 97, 14282 
bur26a, greedy-3swap, 5438085, 774, 5996774, 119, 7015 
bur26a, greedy-3swap, 5438464, 922, 6048020, 109, 10427 
bur26a, greedy-3swap, 5439147, 892, 5984535, 106, 9486 
bur26a, greedy-3swap, 5447921, 1126, 6029052, 94, 14463 
bur26a, greedy-3swap, 5438076, 1186, 6003403, 98, 15651 
bur26a, greedy-3swap, 5440416, 1211, 6007431, 100, 15815 
bur26a, greedy-3swap, 5435457, 760, 6094956, 121, 6479 
bur26a, greedy-3swap, 5436227, 849, 5831142, 69, 9558 
bur26a, greedy-3swap, 5452485, 763, 5830150, 76, 6985 
bur26a, greedy-3swap, 5445855, 818, 5732877, 77, 9088 
bur26a, greedy-3swap, 5436191, 563, 5835230, 82, 4585 
bur26a, greedy-3swap, 5438076, 665, 5842939, 93, 5818 
bur26a, greedy-3swap, 5438571, 1170, 6045585, 106, 14085 
bur26a, greedy-3swap, 5442638, 774, 5957753, 102, 8537 
bur26a, greedy-3swap, 5437197, 844, 6026715, 93, 8967 
bur26a, greedy-3swap, 5443110, 1071, 6080108, 110, 12528 
bur26a, greedy-3swap, 5435646, 621, 5887909, 86, 5345 
bur26a, greedy-3swap, 5438099, 858, 5980231, 98, 9009 
bur26a, greedy-3swap, 5443019, 594, 5931348, 86, 4204 
bur26a, greedy-3swap, 5435443, 1023, 5987657, 125, 11759 
bur26a, greedy-3swap, 5448484, 719, 5733901, 78, 7047 
bur26a, greedy-3swap, 5438464, 1235, 5927182, 108, 15312 
bur26a, greedy-3swap, 5436949, 826, 6140057, 99, 8330 
bur26a, greedy-3swap, 5437431, 690, 5914238, 112, 6587 
bur26a, greedy-3swap, 5447665, 822, 5876751, 110, 7769 
bur26a, greedy-3swap, 5435974, 578, 5914176, 83, 4621 
bur26a, greedy-3swap, 5437234, 891, 6164262, 106, 9851 
bur26a, greedy-3swap, 5451518, 949, 6014843, 113, 11577 
bur26a, greedy-3swap, 5446317, 930, 5767337, 82, 10562 
bur26a, greedy-3swap, 5434874, 1135, 5754136, 101, 14343 
bur26a, greedy-3swap, 5437531, 1390, 6009607, 94, 18912 
bur26a, greedy-3swap, 5443324, 682, 5825316, 97, 6170 
bur26a, greedy-3swap, 5445455, 695, 6025227, 94, 5833 
bur26a, greedy-3swap, 5437225, 930, 5917209, 104, 9962 
bur26a, greedy-3swap, 5438898, 864, 6019813, 120, 9957 
bur26a, greedy-3swap, 5438933, 696, 5942235, 115, 6090 
bur26a, greedy-3swap, 5452174, 635, 5844031, 88, 4993 
bur26a, greedy-3swap, 5436227, 1124, 6188071, 111, 13121 
bur26a, greedy-3swap, 5434924, 786, 6103986, 100, 8237 
bur26a, greedy-3swap, 5436426, 613, 5991042, 106, 5550 
bur26a, greedy-3swap, 5434117, 1011, 5897728, 109, 12253 
bur26a, greedy-3swap, 5436046, 816, 5971801, 82, 8259 
bur26a, greedy-3swap, 5435238, 861, 6224501, 114, 8581 
bur26a, greedy-3swap, 5435443, 1098, 5976876, 122, 12697 
bur26a, greedy-3swap, 5433053, 558, 5881616, 95, 4463 
bur26a, greedy-3swap, 5438112, 1032, 5934615, 113, 11031 
bur26a, greedy-3swap, 5439917, 635, 5880910, 73, 4674 
bur26a, greedy-3swap, 5438076, 816, 5866409, 117, 8323 
bur26a, greedy-3swap, 5435203, 845, 5917231, 74, 8907 
